naics4,YEAR,sd,d7525,d9010,sd*,d7525*,d9010*
3274,2009,0.4226,0.4101,1.055,0.2716,0.3424,0.727
3274,2010,0.5731,0.6214,1.315,0.3102,0.3356,0.746
3274,2011,0.4015,0.3672,1.118,0.2744,0.3002,0.657
3274,2012,0.5188,0.4303,0.936,0.2713,0.3043,0.594
3274,2013,0.3989,0.464,0.918,0.2892,0.3781,0.693
3274,2014,0.3462,0.4858,0.879,0.2693,0.3575,0.707
3274,2015,0.4311,0.5351,1.037,0.3555,0.4907,0.814
3274,2016,0.4544,0.5808,1.168,0.3938,0.5113,1.062
3279,1997,0.3536,0.4383,0.782,0.3497,0.4016,0.84
3279,1998,0.3637,0.4559,0.926,0.352,0.4593,0.899
3279,1999,0.3842,0.5187,0.974,0.3424,0.517,0.871
3279,2000,0.3732,0.5184,0.945,0.3445,0.4635,0.786
3279,2001,0.4084,0.6066,1.094,0.3517,0.4805,0.81
3279,2002,0.47,0.6226,1.175,0.411,0.5639,1.036
3279,2003,0.4777,0.5914,1.128,0.4536,0.6038,1.009
3279,2004,0.4129,0.4327,1.074,0.431,0.5335,1.117
3279,2005,0.4389,0.5266,1.064,0.4281,0.5764,1.009
3279,2006,0.448,0.5109,1.122,0.4304,0.5662,1.02
3279,2007,0.4758,0.5249,1.31,0.4263,0.5746,1.015
3279,2008,0.3978,0.4843,1.079,0.4009,0.5461,0.954
3279,2009,0.4375,0.4075,0.955,0.4406,0.5741,0.993
3279,2010,0.4438,0.4648,0.933,0.4413,0.6179,1
3279,2011,0.4046,0.3666,0.927,0.4325,0.5959,1.045
3279,2012,0.4601,0.4396,1.146,0.4326,0.6364,0.993
3279,2013,0.4809,0.507,1.195,0.4197,0.5547,0.987
3279,2014,0.3815,0.4694,0.914,0.3779,0.5429,0.896
3279,2015,0.4375,0.4797,1.044,0.4472,0.5447,1.044
3279,2016,0.4057,0.4848,1.116,0.432,0.5498,1.029
3311,1997,0.2622,0.3825,0.615,0.2182,0.2482,0.477
3311,1998,0.2829,0.4569,0.604,0.2702,0.2771,0.489
3311,1999,0.212,0.2232,0.454,0.218,0.256,0.536
3311,2000,0.2669,0.3049,0.528,0.2193,0.1585,0.506
3311,2001,0.3485,0.3868,0.985,0.2334,0.2714,0.555
3311,2002,0.3438,0.4172,0.871,0.2516,0.2535,0.52
3311,2003,0.4846,0.4791,1.326,0.3143,0.2362,0.418
3311,2004,0.3696,0.3716,0.659,0.3349,0.2803,0.611
3311,2005,0.4593,0.4121,1.076,0.2808,0.2284,0.537
3311,2006,0.4921,0.5249,0.982,0.3596,0.3475,0.854
3311,2007,0.4113,0.3088,0.703,0.2769,0.3151,0.499
3311,2008,0.3076,0.1679,0.557,0.2904,0.3124,0.482
3311,2009,0.4139,0.4284,0.829,0.3306,0.3803,0.647
3311,2010,0.3582,0.2496,0.692,0.2303,0.2487,0.479
3311,2011,0.4185,0.2416,0.659,0.216,0.2007,0.418
3311,2012,0.4299,0.2721,0.951,0.2534,0.2076,0.505
3311,2013,0.437,0.199,0.678,0.2028,0.1758,0.413
3311,2014,0.3725,0.265,0.587,0.223,0.2363,0.429
3311,2015,0.4308,0.3045,0.656,0.2656,0.2321,0.528
3311,2016,0.5783,0.4291,1.228,0.2829,0.3057,0.661
3312,1997,0.2921,0.2934,0.691,0.1932,0.234,0.446
3312,1998,0.2721,0.2871,0.655,0.1913,0.2133,0.408
3312,1999,0.2133,0.2839,0.473,0.1999,0.2681,0.494
3312,2000,0.2715,0.349,0.803,0.1946,0.2383,0.498
3312,2001,0.2579,0.3606,0.698,0.2214,0.2683,0.548
3312,2002,0.3087,0.2677,0.874,0.21,0.2592,0.513
3312,2003,0.3267,0.3018,0.869,0.2264,0.2894,0.482
3312,2004,0.3584,0.4145,1.063,0.2125,0.2417,0.489
3312,2005,0.3657,0.3422,0.855,0.2819,0.2537,0.521
3312,2006,0.3983,0.3394,0.658,0.2957,0.3772,0.599
3312,2007,0.3536,0.4885,0.916,0.3221,0.4757,0.698
3312,2008,0.3674,0.3823,0.786,0.2852,0.4312,0.7
3312,2009,0.4001,0.4538,0.885,0.2749,0.3381,0.69
3312,2010,0.6053,0.3768,1.449,0.2439,0.364,0.566
3312,2011,0.3745,0.3379,0.881,0.2355,0.3006,0.433
3312,2012,0.3259,0.3052,0.808,0.2188,0.2096,0.454
3312,2013,0.3078,0.271,0.682,0.2596,0.2096,0.422
3312,2014,0.263,0.2106,0.454,0.2527,0.246,0.373
3312,2015,0.2566,0.2488,0.555,0.2616,0.2639,0.533
3312,2016,0.2527,0.2373,0.618,0.2336,0.2408,0.508
3313,1997,0.3724,0.5771,0.95,0.3384,0.5112,0.837
3313,1998,0.3916,0.644,0.962,0.3632,0.5692,0.926
3313,1999,0.4673,0.6009,1,0.4225,0.6033,0.988
3313,2000,0.403,0.5886,0.967,0.3863,0.6266,0.955
3313,2001,0.3618,0.5379,0.871,0.3714,0.5494,0.887
3313,2002,0.4272,0.4569,0.911,0.3683,0.4947,0.86
3313,2003,0.3978,0.5251,1.089,0.3666,0.5448,0.902
3313,2004,0.4527,0.5577,1.09,0.3603,0.386,0.848
3313,2005,0.443,0.4764,1.131,0.315,0.3714,0.783
3313,2006,0.566,0.7376,1.361,0.3336,0.3303,0.819
3313,2007,0.5198,0.4869,1.081,0.3404,0.3775,0.897
3313,2008,0.532,0.4778,1.151,0.3123,0.3286,0.685
3313,2009,0.4854,0.4054,1.159,0.3442,0.3345,0.86
3313,2010,0.4963,0.4397,1.092,0.3487,0.3528,0.795
3313,2011,0.5437,0.5404,1.284,0.3308,0.3356,0.724
3313,2012,0.4866,0.4237,1.168,0.3241,0.2995,0.782
3313,2013,0.4714,0.3965,0.98,0.3263,0.2376,0.781
3313,2014,0.5396,0.721,1.23,0.3257,0.1857,0.681
3313,2015,0.5319,0.8743,1.297,0.3493,0.319,0.797
3313,2016,0.4864,0.5841,1.253,0.3462,0.2926,0.784
3314,1997,0.3679,0.4344,0.936,0.3742,0.5304,1.039
3314,1998,0.357,0.4061,0.815,0.3341,0.4251,0.854
3314,1999,0.3788,0.3688,0.987,0.3555,0.4924,0.916
3314,2000,0.5478,0.5142,1.305,0.3708,0.469,0.997
3314,2001,0.4625,0.5119,1.081,0.3311,0.4509,0.88
3314,2002,0.4587,0.4163,0.84,0.3431,0.4923,0.885
3314,2003,0.5494,0.4529,1.103,0.3971,0.4888,1.009
3314,2004,0.5328,0.5134,1.197,0.4036,0.5142,0.897
3314,2005,0.6468,0.8448,1.413,0.4595,0.5566,1.113
3314,2006,0.6069,0.7464,1.358,0.4704,0.6882,1.082
3314,2007,0.6647,0.6188,1.386,0.397,0.5848,0.893
3314,2008,0.7383,0.7016,1.222,0.399,0.5297,0.769
3314,2009,0.8972,0.641,1.42,0.4396,0.5923,0.848
3314,2010,0.9514,0.5912,1.264,0.4376,0.5292,0.749
3314,2011,1.033,0.6059,1.466,0.4258,0.4212,0.858
3314,2012,0.6851,0.673,1.488,0.3649,0.3332,0.754
3314,2013,0.7377,0.6392,1.301,0.3445,0.3455,0.747
3314,2014,0.798,0.7356,1.235,0.3701,0.3713,0.81
3314,2015,0.6366,0.7644,1.141,0.3898,0.4219,0.955
3314,2016,0.5089,0.6677,1.017,0.4203,0.4729,0.947
3315,1997,0.28,0.3657,0.742,0.2666,0.3427,0.662
3315,1998,0.2866,0.4269,0.678,0.2575,0.3138,0.64
3315,1999,0.3524,0.3439,0.842,0.2626,0.3452,0.632
3315,2000,0.3821,0.3683,0.915,0.2777,0.3611,0.699
3315,2001,0.2621,0.3343,0.653,0.2611,0.3457,0.674
3315,2002,0.3691,0.3765,0.932,0.2639,0.3322,0.642
3315,2003,0.3347,0.382,0.839,0.2635,0.3319,0.665
3315,2004,0.3568,0.4429,0.911,0.2647,0.3568,0.644
3315,2005,0.4084,0.4872,1.18,0.2746,0.355,0.694
3315,2006,0.3681,0.3491,0.81,0.2802,0.346,0.7
3315,2007,0.4013,0.3794,0.899,0.3037,0.3487,0.692
3315,2008,0.419,0.3297,1,0.3336,0.3569,0.777
3315,2009,0.4064,0.4163,0.952,0.3906,0.4136,0.992
3315,2010,0.3624,0.4479,0.854,0.3208,0.3454,0.785
3315,2011,0.4049,0.413,0.967,0.334,0.3605,0.821
3315,2012,0.3239,0.3983,0.684,0.2886,0.3067,0.668
3315,2013,0.4247,0.4131,0.92,0.3065,0.3188,0.715
3315,2014,0.2896,0.3298,0.7,0.2876,0.2672,0.728
3315,2015,0.3195,0.3564,0.805,0.2827,0.3398,0.713
3315,2016,0.4917,0.4392,0.836,0.2944,0.3922,0.691
3321,1997,0.3405,0.3684,0.874,0.2956,0.3604,0.773
3321,1998,0.3308,0.412,0.869,0.3085,0.3494,0.826
3321,1999,0.3453,0.4268,0.928,0.3426,0.4801,0.863
3321,2000,0.3464,0.4219,0.908,0.3213,0.5037,0.823
3321,2001,0.3558,0.4238,0.926,0.3076,0.4135,0.788
3321,2002,0.4188,0.4452,0.98,0.3244,0.4172,0.773
3321,2003,0.3448,0.4218,0.916,0.3132,0.4453,0.794
3321,2004,0.3474,0.3635,0.838,0.3131,0.4213,0.813
3321,2005,0.4048,0.3672,0.92,0.3376,0.4853,0.829
3321,2006,0.4417,0.3418,0.911,0.3158,0.3537,0.769
3321,2007,0.4326,0.3934,0.88,0.3165,0.4043,0.743
3321,2008,0.3984,0.3503,0.821,0.3179,0.4193,0.741
3321,2009,0.3775,0.3813,0.854,0.3005,0.4032,0.712
3321,2010,0.3792,0.383,0.813,0.2968,0.3792,0.695
3321,2011,0.4629,0.3737,0.881,0.3207,0.3688,0.762
3321,2012,0.3586,0.3848,0.839,0.2773,0.3397,0.687
3321,2013,0.299,0.3309,0.693,0.26,0.298,0.634
3321,2014,0.3947,0.3584,0.764,0.2753,0.3003,0.666
3321,2015,0.4942,0.3533,0.964,0.293,0.3248,0.708
3321,2016,0.5094,0.3392,1.099,0.2894,0.3285,0.692
3322,1997,0.4669,0.5298,1.3,0.3629,0.4905,0.969
3322,1998,0.4163,0.6406,1.072,0.366,0.5239,1.033
3322,1999,0.3936,0.4742,1.012,0.357,0.5006,0.968
3322,2000,0.3033,0.3938,0.762,0.3415,0.4515,0.877
3322,2001,0.3789,0.4622,1.034,0.4128,0.5505,0.996
3322,2002,0.3597,0.3766,0.966,0.3915,0.4778,0.92
3322,2003,0.3274,0.3614,0.804,0.4876,0.4898,1.246
3322,2004,0.3886,0.4595,0.956,0.4486,0.5332,1.231
3322,2005,0.598,0.6272,1.665,0.4701,0.62,1.164
3322,2006,0.3984,0.371,0.943,0.4539,0.6051,1.224
3322,2007,0.4554,0.5946,1.047,0.505,0.6153,1.402
3322,2008,0.4935,0.5358,1.276,0.4384,0.4555,1.266
3322,2009,0.4494,0.4442,0.904,0.5616,0.5981,1.514
3322,2010,0.419,0.4192,0.806,0.5463,0.6013,1.754
3322,2011,0.562,0.4801,1.501,0.5415,0.6253,1.534
3322,2012,0.3605,0.3878,0.691,0.4752,0.4973,1.451
3322,2013,0.3678,0.2781,1.063,0.5113,0.5907,1.583
3322,2014,0.4531,0.3373,0.932,0.4861,0.5569,1.389
3322,2015,0.466,0.438,0.976,0.4562,0.5582,1.212
3322,2016,0.425,0.383,0.925,0.4657,0.6368,1.42
3323,1997,0.3714,0.5184,0.911,0.3231,0.4642,0.782
3323,1998,0.3803,0.5367,0.921,0.3279,0.4451,0.817
3323,1999,0.4003,0.5219,0.983,0.3415,0.4586,0.838
3323,2000,0.387,0.4818,0.92,0.3343,0.4487,0.811
3323,2001,0.3962,0.4883,0.963,0.3343,0.4549,0.837
3323,2002,0.3973,0.4842,0.926,0.3148,0.3957,0.737
3323,2003,0.3675,0.4164,0.828,0.2944,0.3775,0.704
3323,2004,0.4791,0.4543,0.976,0.3352,0.3859,0.76
3323,2005,0.4431,0.4667,0.915,0.3385,0.395,0.745
3323,2006,0.4679,0.4634,0.935,0.3314,0.4162,0.723
3323,2007,0.4924,0.4642,1.016,0.3366,0.4102,0.753
3323,2008,0.541,0.5196,1.088,0.3547,0.455,0.811
3323,2009,0.5393,0.5037,1.142,0.3883,0.4608,0.866
3323,2010,0.5249,0.5172,1.126,0.3707,0.4471,0.853
3323,2011,0.5287,0.4689,1.013,0.3683,0.4374,0.865
3323,2012,0.4653,0.5096,1.001,0.3377,0.4165,0.839
3323,2013,0.5048,0.4587,1.007,0.3445,0.428,0.833
3323,2014,0.5275,0.4848,1.03,0.3565,0.4436,0.885
3323,2015,0.508,0.4919,1.066,0.355,0.4425,0.86
3323,2016,0.4652,0.4685,1.025,0.3585,0.4309,0.839
3324,1997,0.3991,0.4698,1.079,0.3846,0.3952,1.014
3324,1998,0.4183,0.5079,1.069,0.4011,0.4428,1.033
3324,1999,0.4582,0.4482,1.107,0.3839,0.4601,1.014
3324,2000,0.3625,0.4629,0.915,0.3659,0.5112,0.942
3324,2001,0.4269,0.5188,1.081,0.3821,0.4404,0.932
3324,2002,0.4318,0.5702,1.073,0.3728,0.3626,0.936
3324,2003,0.4207,0.4502,1.142,0.385,0.4233,0.97
3324,2004,0.4729,0.5286,1.146,0.388,0.4993,0.94
3324,2005,0.4439,0.5391,1.178,0.3772,0.5022,0.934
3324,2006,0.4096,0.3801,1.096,0.3951,0.5809,0.952
3324,2007,0.4108,0.4284,1.023,0.3866,0.5624,0.974
3324,2008,0.4232,0.4498,0.966,0.3622,0.4741,0.886
3324,2009,0.615,0.5334,1.522,0.4201,0.6222,1.034
3324,2010,0.4514,0.4909,1.061,0.4235,0.6168,1.067
3324,2011,0.4355,0.5261,0.949,0.3896,0.5498,1.006
3324,2012,0.3671,0.4286,0.913,0.3785,0.6011,0.926
3324,2013,0.3514,0.4165,0.94,0.3775,0.6226,0.922
3324,2014,0.3531,0.4082,0.942,0.382,0.6329,0.966
3324,2015,0.4011,0.4864,1.025,0.3938,0.5914,0.953
3324,2016,0.4374,0.4997,1.194,0.4333,0.6325,1.084
3325,1997,0.2924,0.428,0.802,0.2466,0.316,0.627
3325,1998,0.2881,0.4676,0.804,0.2507,0.2832,0.588
3325,1999,0.2824,0.3215,0.581,0.2293,0.3163,0.555
3325,2000,0.3155,0.4227,0.666,0.2262,0.2525,0.577
3325,2001,0.4516,0.4522,1.009,0.292,0.2981,0.662
3325,2002,0.3619,0.3331,0.731,0.2664,0.3064,0.54
3325,2003,0.3258,0.3461,0.842,0.3092,0.3636,0.727
3325,2004,0.4476,0.3518,1.355,0.3135,0.3663,0.718
3325,2005,0.3294,0.3956,0.882,0.3125,0.4032,0.682
3325,2006,0.4534,0.4735,0.976,0.3369,0.4209,0.77
3325,2007,0.3833,0.687,0.909,0.27,0.1128,0.592
3325,2008,0.3955,0.5276,1.066,0.35,0.4925,0.864
3325,2009,0.5067,0.6728,1.121,0.4033,0.5383,0.973
3325,2010,0.3512,0.4708,0.893,0.3067,0.4296,0.697
3325,2011,0.3013,0.3221,0.684,0.2896,0.3583,0.74
3325,2012,0.3441,0.4237,0.892,0.2918,0.3491,0.743
3325,2013,0.4034,0.4772,1.2,0.2913,0.358,0.673
3325,2014,0.3156,0.3157,0.846,0.2782,0.3901,0.834
3325,2015,0.4294,0.7735,1.175,0.3256,0.3779,0.782
3325,2016,0.287,0.2843,0.641,0.304,0.3914,0.732
3326,1997,0.3361,0.351,0.81,0.2428,0.2444,0.582
3326,1998,0.4097,0.3145,0.995,0.2508,0.2155,0.567
3326,1999,0.3762,0.4247,0.913,0.2809,0.2825,0.614
3326,2000,0.3186,0.3671,0.714,0.2549,0.3048,0.574
3326,2001,0.2966,0.315,0.667,0.2826,0.3049,0.675
3326,2002,0.3735,0.3756,0.884,0.2929,0.3059,0.683
3326,2003,0.3355,0.3154,0.695,0.2766,0.2963,0.627
3326,2004,0.3893,0.2937,0.836,0.2812,0.3121,0.686
3326,2005,0.3593,0.3353,0.741,0.2636,0.2954,0.599
3326,2006,0.3961,0.3911,0.804,0.2852,0.2886,0.647
3326,2007,0.4857,0.4044,1.133,0.3079,0.3386,0.7
3326,2008,0.3986,0.3743,0.839,0.3001,0.3863,0.682
3326,2009,0.4597,0.353,0.781,0.2966,0.3025,0.683
3326,2010,0.807,0.4597,1.055,0.3065,0.3821,0.745
3326,2011,0.8163,0.4332,1.023,0.2815,0.296,0.657
3326,2012,0.3434,0.3158,0.761,0.2793,0.3751,0.748
3326,2013,0.4542,0.4129,0.871,0.2977,0.344,0.717
3326,2014,0.4706,0.2727,0.706,0.2595,0.3081,0.565
3326,2015,0.4721,0.294,0.744,0.2625,0.3575,0.56
3326,2016,0.454,0.4166,0.891,0.2665,0.3202,0.566
3327,1997,0.3315,0.3586,0.835,0.3174,0.3882,0.788
3327,1998,0.36,0.4459,0.875,0.3178,0.3933,0.8
3327,1999,0.3439,0.4118,0.885,0.3212,0.409,0.785
3327,2000,0.3388,0.4209,0.869,0.3098,0.3855,0.783
3327,2001,0.338,0.3761,0.875,0.3027,0.378,0.776
3327,2002,0.3555,0.4076,0.894,0.3147,0.3874,0.781
3327,2003,0.3468,0.3742,0.839,0.3042,0.3504,0.744
3327,2004,0.3356,0.3338,0.851,0.2945,0.3257,0.702
3327,2005,0.3434,0.3626,0.819,0.3002,0.329,0.744
3327,2006,0.3527,0.3679,0.823,0.3076,0.33,0.727
3327,2007,0.3733,0.3934,0.895,0.3167,0.3471,0.776
3327,2008,0.3492,0.3802,0.834,0.3268,0.363,0.824
3327,2009,0.3676,0.3774,0.854,0.3374,0.3832,0.808
3327,2010,0.392,0.3732,0.89,0.3235,0.3494,0.741
3327,2011,0.3959,0.37,0.945,0.3209,0.332,0.753
3327,2012,0.4058,0.3822,0.919,0.3228,0.347,0.782
3327,2013,0.4378,0.4062,0.954,0.3291,0.3381,0.793
3327,2014,0.4342,0.4134,1.041,0.3143,0.3236,0.742
3327,2015,0.4156,0.3972,1.006,0.3239,0.3577,0.78
3327,2016,0.4133,0.4137,1.017,0.33,0.373,0.797
3328,1997,0.3957,0.481,1.033,0.3543,0.4436,0.909
3328,1998,0.4487,0.6205,1.134,0.3859,0.4716,0.977
3328,1999,0.464,0.5818,1.182,0.3969,0.5078,0.965
3328,2000,0.4352,0.5685,1.105,0.3763,0.4512,0.941
3328,2001,0.4373,0.5796,1.07,0.3956,0.4829,0.923
3328,2002,0.4836,0.6287,1.239,0.4032,0.4591,0.964
3328,2003,0.5017,0.6543,1.375,0.3956,0.4409,0.933
3328,2004,0.4138,0.4955,1.034,0.3963,0.4439,0.905
3328,2005,0.4535,0.4611,1.08,0.3928,0.4232,0.939
3328,2006,0.4574,0.4896,1.049,0.4135,0.4809,1.05
3328,2007,0.4898,0.5299,1.212,0.4414,0.6131,1.147
3328,2008,0.4626,0.5065,1.2,0.4679,0.6079,1.159
3328,2009,0.4944,0.629,1.209,0.4553,0.586,1.152
3328,2010,0.512,0.5805,1.243,0.4564,0.5769,1.114
3328,2011,0.5469,0.6154,1.299,0.4384,0.5492,1.088
3328,2012,0.5184,0.5683,1.257,0.453,0.5612,1.071
3328,2013,0.5669,0.6188,1.391,0.4549,0.5345,1.109
3328,2014,0.6181,0.6671,1.517,0.4775,0.6135,1.2
3328,2015,0.6401,0.5963,1.534,0.448,0.5774,1.036
3328,2016,0.6365,0.7475,1.6,0.4553,0.5423,1.085
3329,1997,0.426,0.4714,1.074,0.3385,0.4005,0.843
3329,1998,0.4723,0.5106,1.177,0.3502,0.3948,0.875
3329,1999,0.5344,0.8705,1.391,0.3434,0.3766,0.846
3329,2000,0.5254,0.8648,1.322,0.3404,0.3906,0.811
3329,2001,0.4974,0.7863,1.272,0.3456,0.3992,0.824
3329,2002,0.4705,0.6402,1.236,0.3513,0.4324,0.841
3329,2003,0.4955,0.7233,1.317,0.3595,0.4335,0.839
3329,2004,0.4568,0.5184,1.15,0.3742,0.4161,0.858
3329,2005,0.4686,0.4972,1.143,0.3663,0.4079,0.831
3329,2006,0.5299,0.6298,1.3,0.3709,0.4147,0.849
3329,2007,0.5771,0.6136,1.383,0.3656,0.4093,0.846
3329,2008,0.5222,0.6328,1.229,0.37,0.3655,0.77
3329,2009,0.5597,0.6296,1.329,0.3864,0.4259,0.843
3329,2010,0.6052,0.5745,1.3,0.3483,0.3705,0.799
3329,2011,0.5793,0.5872,1.349,0.3529,0.4004,0.807
3329,2012,0.4672,0.5879,1.139,0.3542,0.4613,0.819
3329,2013,0.477,0.5472,1.187,0.3573,0.4648,0.874
3329,2014,0.4723,0.4359,1.167,0.3553,0.4626,0.879
3329,2015,0.4731,0.4046,1.103,0.3506,0.4356,0.846
3329,2016,0.47,0.4703,1.073,0.3695,0.4651,0.909
3331,1997,0.3841,0.4579,0.969,0.356,0.4839,0.878
3331,1998,0.4345,0.4749,1.211,0.3571,0.4801,0.951
3331,1999,0.3929,0.4315,1.001,0.3286,0.4184,0.893
3331,2000,0.3972,0.6049,1.128,0.3491,0.4695,0.94
3331,2001,0.3907,0.4388,1.017,0.3264,0.4091,0.869
3331,2002,0.4249,0.6119,0.997,0.3478,0.411,0.893
3331,2003,0.4036,0.5529,0.93,0.3378,0.4001,0.903
3331,2004,0.3732,0.5623,0.893,0.3395,0.4941,0.895
3331,2005,0.3943,0.5185,0.945,0.3475,0.4294,0.9
3331,2006,0.5071,0.5812,1.097,0.3306,0.4776,0.911
3331,2007,0.4325,0.4131,1.086,0.318,0.3548,0.809
3331,2008,0.3352,0.3292,0.785,0.2863,0.3584,0.715
3331,2009,0.4895,0.4981,0.966,0.355,0.4684,0.794
3331,2010,0.3815,0.3759,0.942,0.3313,0.4062,0.833
3331,2011,0.3252,0.3333,0.728,0.3195,0.3711,0.701
3331,2012,0.4249,0.4178,1.045,0.2995,0.2985,0.705
3331,2013,0.4306,0.4067,1.01,0.2857,0.2943,0.656
3331,2014,0.5656,0.5167,1.331,0.3227,0.4097,0.776
3331,2015,0.5733,0.4831,1.103,0.3228,0.486,0.845
3331,2016,0.4511,0.5111,1.011,0.3328,0.4534,0.881
3332,1997,0.3328,0.3671,0.772,0.3026,0.4007,0.732
3332,1998,0.3621,0.3581,0.836,0.2947,0.3713,0.672
3332,1999,0.3478,0.4044,0.926,0.3113,0.4247,0.79
3332,2000,0.3618,0.4539,0.806,0.2561,0.2775,0.583
3332,2001,0.344,0.3968,0.873,0.3332,0.3799,0.87
3332,2002,0.3463,0.3721,0.87,0.2944,0.3432,0.674
3332,2003,0.4043,0.4079,0.887,0.3249,0.3646,0.801
3332,2004,0.3516,0.4249,0.728,0.3276,0.4601,0.845
3332,2005,0.4421,0.3868,0.887,0.2931,0.3813,0.687
3332,2006,0.5231,0.4325,0.999,0.3138,0.44,0.798
3332,2007,0.4769,0.4266,0.99,0.3025,0.4574,0.68
3332,2008,0.4373,0.4142,0.927,0.3687,0.3231,0.784
3332,2009,0.391,0.4751,0.917,0.2865,0.2917,0.711
3332,2010,0.4055,0.4023,0.861,0.3734,0.3757,0.835
3332,2011,0.4065,0.4428,0.878,0.4122,0.4498,0.963
3332,2012,0.5076,0.4468,1.084,0.3913,0.4097,1
3332,2013,0.5057,0.5186,1.031,0.3905,0.4651,0.894
3332,2014,0.5071,0.5032,1.209,0.3908,0.4413,0.955
3332,2015,0.5456,0.5225,1.176,0.3614,0.4236,0.818
3332,2016,0.5624,0.5411,1.253,0.3609,0.3967,0.88
3333,1997,0.4831,0.6725,1.266,0.4401,0.7962,0.99
3333,1998,0.4265,0.5403,1.122,0.4157,0.5907,1.048
3333,1999,0.379,0.3944,0.935,0.3818,0.5211,0.912
3333,2000,0.456,0.5324,1.054,0.417,0.6791,1.038
3333,2001,0.5119,0.5079,1.281,0.4106,0.4276,1.158
3333,2002,0.5296,0.5783,1.385,0.3415,0.3254,0.737
3333,2003,0.4305,0.3663,0.958,0.3249,0.344,0.771
3333,2004,0.5225,0.6226,1.343,0.3199,0.2331,0.771
3333,2005,0.4699,0.6069,1.177,0.342,0.378,0.91
3333,2006,0.5603,0.565,1.311,0.3672,0.3999,0.939
3333,2007,0.3968,0.4211,0.914,0.3718,0.448,0.913
3333,2008,0.4084,0.5221,1.056,0.3839,0.4762,0.922
3333,2009,0.3831,0.4208,0.776,0.3805,0.4426,0.971
3333,2010,0.4666,0.469,1.141,0.3558,0.4443,0.917
3333,2011,0.5476,0.4648,1.109,0.3414,0.4361,0.776
3333,2012,0.5645,0.721,1.256,0.3565,0.5141,0.941
3333,2013,0.539,0.5435,1.289,0.3851,0.5141,0.948
3333,2014,0.5122,0.5663,1.455,0.4099,0.4897,0.995
3333,2015,0.5521,0.6297,1.488,0.3953,0.5305,1.024
3333,2016,0.6098,0.5434,1.721,0.4211,0.5794,1.01
3334,1997,0.33,0.4024,0.694,0.2938,0.3667,0.661
3334,1998,0.3602,0.4874,0.842,0.2819,0.3349,0.67
3334,1999,0.441,0.5033,1.278,0.2933,0.3753,0.775
3334,2000,0.3686,0.4948,0.848,0.2825,0.4118,0.703
3334,2001,0.3691,0.4125,0.938,0.2813,0.4086,0.696
3334,2002,0.3481,0.4285,0.8,0.322,0.3953,0.789
3334,2003,0.3253,0.4102,0.718,0.3034,0.3935,0.755
3334,2004,0.3006,0.4146,0.763,0.3041,0.3704,0.742
3334,2005,0.3123,0.3184,0.684,0.284,0.3846,0.724
3334,2006,0.3357,0.4,0.675,0.2928,0.3584,0.712
3334,2007,0.4055,0.497,0.96,0.3035,0.4247,0.758
3334,2008,0.4483,0.4001,0.965,0.2844,0.3842,0.736
3334,2009,0.3378,0.478,0.782,0.2881,0.4147,0.721
3334,2010,0.3088,0.4501,0.758,0.2964,0.3679,0.8
3334,2011,0.3344,0.5414,0.889,0.2839,0.3379,0.735
3334,2012,0.372,0.4878,0.855,0.2818,0.3221,0.711
3334,2013,0.5517,0.4958,1.07,0.281,0.3047,0.677
3334,2014,0.4682,0.3852,0.94,0.2655,0.2897,0.644
3334,2015,0.4241,0.4255,0.827,0.2699,0.3457,0.592
3334,2016,0.4582,0.4819,1.001,0.2826,0.3681,0.607
3335,1997,0.3746,0.4587,0.952,0.4436,0.7381,1.111
3335,1998,0.4139,0.5048,1.082,0.457,0.737,1.199
3335,1999,0.3808,0.4826,0.951,0.4481,0.7118,1.153
3335,2000,0.4025,0.4596,1.021,0.4571,0.7163,1.137
3335,2001,0.3993,0.4799,0.988,0.4555,0.7368,1.136
3335,2002,0.4227,0.4521,1.086,0.4299,0.6516,1.058
3335,2003,0.4245,0.4638,1.096,0.4101,0.6404,1.045
3335,2004,0.366,0.4061,0.868,0.3909,0.5847,0.982
3335,2005,0.3629,0.3688,0.901,0.3969,0.6075,0.993
3335,2006,0.3709,0.4133,0.91,0.4125,0.6958,1.034
3335,2007,0.4045,0.4404,0.892,0.3799,0.596,0.965
3335,2008,0.3857,0.4598,0.929,0.355,0.4985,0.924
3335,2009,0.384,0.471,0.879,0.4095,0.5755,1.068
3335,2010,0.3852,0.4397,0.907,0.3807,0.5,0.92
3335,2011,0.3649,0.4551,0.895,0.3361,0.4635,0.818
3335,2012,0.4185,0.427,0.964,0.3604,0.4754,0.913
3335,2013,0.4021,0.4405,0.99,0.346,0.4276,0.838
3335,2014,0.4007,0.4243,0.869,0.352,0.4281,0.845
3335,2015,0.4232,0.4493,0.981,0.3767,0.5088,0.93
3335,2016,0.4291,0.4713,1.075,0.3779,0.4647,0.908
3336,1997,0.4384,0.6098,1.143,0.3277,0.3946,0.841
3336,1998,0.443,0.6836,1.165,0.334,0.3414,0.849
3336,1999,0.3757,0.4038,1.057,0.322,0.3825,0.763
3336,2000,0.4004,0.5076,1.114,0.3311,0.4318,0.758
