naics4,year,sd,d7525,d9010,d9990,d1001,sd*,d7525*,d9010*,d9990*,d1001*
3323,1988,0.3057,0.4073,0.7742,0.3957,0.2788,0.2633,0.3332,0.6414,0.3584,0.3582
3323,1989,0.3214,0.356,0.8077,0.5555,0.2029,0.2628,0.3299,0.6325,0.4916,0.1945
3323,1990,0.3052,0.3231,0.7145,0.5412,0.3,0.259,0.3289,0.6239,0.4182,0.2473
3323,1991,0.3144,0.3492,0.7511,0.5383,0.2718,0.2732,0.3335,0.677,0.5004,0.2499
3323,1992,0.3204,0.3935,0.7482,0.5409,0.3219,0.275,0.3658,0.6797,0.4496,0.2283
3323,1993,0.3163,0.3949,0.7751,0.5882,0.2491,0.2697,0.3535,0.682,0.411,0.1868
3323,1994,0.2915,0.3708,0.6983,0.5464,0.2258,0.2651,0.3447,0.6618,0.3534,0.2274
3323,1995,0.2941,0.3494,0.7333,0.4682,0.3473,0.2791,0.3457,0.6996,0.3945,0.2872
3323,1996,0.3213,0.425,0.8023,0.3803,0.3962,0.2962,0.3783,0.7516,0.3999,0.2862
3323,1997,0.3674,0.5115,0.8975,0.4799,0.3364,0.3232,0.4622,0.7814,0.488,0.2666
3323,1998,0.3775,0.5495,0.9131,0.6381,0.2982,0.3247,0.4454,0.8141,0.4609,0.2122
3323,1999,0.373,0.5241,0.9193,0.6306,0.2767,0.3347,0.458,0.8469,0.4281,0.2511
3323,2000,0.3868,0.5066,0.9223,0.844,0.2184,0.3409,0.4507,0.8251,0.5859,0.2646
3323,2001,0.3957,0.4909,0.9394,0.7807,0.248,0.3347,0.4544,0.8396,0.4943,0.2223
3323,2002,0.4038,0.4767,0.9139,1.001,0.2855,0.3188,0.3998,0.7347,0.5751,0.3138
3323,2003,0.3378,0.37,0.7378,0.847,0.3028,0.2986,0.391,0.7162,0.4505,0.2354
3323,2004,0.4578,0.4311,0.9139,1.506,0.3801,0.343,0.3926,0.764,0.6771,0.2779
3323,2005,0.4336,0.4398,0.8793,1.276,0.3213,0.3385,0.4018,0.7541,0.7314,0.2698
3323,2006,0.4674,0.4662,0.9551,1.343,0.2956,0.3351,0.4187,0.7359,0.6267,0.2532
3323,2007,0.4918,0.4521,1.013,1.631,0.3421,0.3368,0.4115,0.7534,0.6144,0.3047
3323,2008,0.5389,0.5185,1.082,1.59,0.3304,0.3574,0.457,0.8119,0.6444,0.2611
3323,2009,0.5466,0.5058,1.153,1.434,0.3817,0.4131,0.4697,0.8876,0.8045,0.3261
3323,2010,0.526,0.5063,1.142,1.297,0.3044,0.3804,0.4525,0.8667,0.7671,0.2435
3323,2011,0.5165,0.4747,1.007,1.521,0.3706,0.3779,0.4468,0.8692,0.751,0.2754
3323,2012,0.4565,0.5084,0.9916,1.169,0.2999,0.3375,0.4202,0.8322,0.5034,0.2798
3323,2013,0.4851,0.4563,0.9736,1.414,0.3525,0.35,0.428,0.8645,0.5582,0.2379
3323,2014,0.5262,0.472,1.031,1.58,0.3253,0.3602,0.4307,0.8715,0.6626,0.1918
3323,2015,0.5296,0.4778,1.053,1.588,0.3164,0.357,0.4374,0.8812,0.5886,0.2677
3323,2016,0.4775,0.4887,1.068,1.231,0.2546,0.3549,0.4207,0.8701,0.7281,0.1833
3323,2017,0.478,0.456,1.003,1.261,0.3161,0.3431,0.3908,0.8276,0.7237,0.3128
3323,2018,0.5265,0.5019,1.136,1.289,0.2899,0.3678,0.445,0.8602,0.7747,0.2654
3323,2019,0.5002,0.4656,1.044,1.295,0.413,0.3846,0.4435,0.8708,1.019,0.2807
3323,2020,0.5153,0.4882,1.112,1.36,0.3195,0.3753,0.4941,0.8857,0.7077,0.2574
3324,1987,0.4936,0.8299,1.299,0.3072,0.2521,0.4568,0.5911,1.209,0.3315,0.192
3324,1988,0.4598,0.8456,1.203,0.3261,0.226,0.4252,0.5716,1.147,0.2888,0.1288
3324,1989,0.4474,0.7685,1.165,0.2917,0.1459,0.3915,0.5154,1.011,0.4296,0.1167
3324,1990,0.4676,0.7611,1.184,0.3349,0.4159,0.4026,0.4855,1.069,0.3446,0.1292
3324,1991,0.4499,0.6434,1.176,0.307,0.2104,0.4058,0.4055,1.084,0.3265,0.1493
3324,1992,0.4876,0.7157,1.315,0.4517,0.2086,0.421,0.2384,1.125,0.4102,0.1794
3324,1993,0.4991,0.5273,1.315,0.4653,0.2701,0.447,0.3467,1.202,0.3784,0.1245
3324,1994,0.4518,0.6667,1.176,0.3592,0.2471,0.4149,0.399,1.154,0.3551,0.0738
3324,1995,0.4709,0.7046,1.251,0.4052,0.2451,0.4051,0.382,1.051,0.5201,0.1131
3324,1996,0.4673,0.5516,1.202,0.5989,0.1855,0.3894,0.3483,1.006,0.4511,0.1506
3324,1997,0.4044,0.4651,1.092,0.5469,0.1862,0.3861,0.3897,1.03,0.4111,0.07324
3324,1998,0.4063,0.4993,1.068,0.5071,0.3336,0.4041,0.4419,1.037,0.3972,0.2679
3324,1999,0.3904,0.4083,1.013,0.5448,0.3411,0.3967,0.5124,1.028,0.3562,0.1506
3324,2000,0.3761,0.4868,1.074,0.4055,0.2632,0.3727,0.5268,0.965,0.3407,0.1838
3324,2001,0.4274,0.5266,1.139,0.8778,0.2081,0.3887,0.4728,0.9403,0.4806,0.216
3324,2002,0.4295,0.5595,1.068,0.7051,0.2787,0.372,0.3602,0.9311,0.4787,0.1488
3324,2003,0.4006,0.4497,1.092,0.6883,0.2218,0.3844,0.4215,0.9696,0.4274,0.1251
3324,2004,0.4547,0.5206,1.054,1.334,0.2816,0.3859,0.4989,0.9398,0.3941,0.2052
3324,2005,0.4372,0.5153,1.125,0.5615,0.2907,0.3722,0.5037,0.9223,0.4209,0.1367
3324,2006,0.413,0.4022,1.115,0.9847,0.2186,0.3949,0.5638,0.9659,0.4949,0.1169
3324,2007,0.41,0.4348,1.022,0.9414,0.2274,0.3861,0.5588,0.9732,0.4299,0.2002
3324,2008,0.4033,0.4128,0.8918,1.118,0.2599,0.3529,0.4648,0.8744,0.3838,0.1587
3324,2009,0.5905,0.4899,1.306,1.103,0.3166,0.4256,0.6288,1.044,0.4914,0.2289
3324,2010,0.4807,0.5341,1.129,1.334,0.296,0.4272,0.5576,1.096,0.463,0.1477
3324,2011,0.4799,0.6203,1.098,1.288,0.3273,0.4035,0.5691,1.024,0.4711,0.1886
3324,2012,0.3655,0.4486,0.925,0.6933,0.3069,0.3764,0.6054,0.9238,0.3769,0.1555
3324,2013,0.3567,0.4033,0.9367,0.467,0.2261,0.3704,0.6019,0.911,0.3651,0.1764
3324,2014,0.3576,0.4552,0.942,0.3662,0.2456,0.3623,0.5901,0.9234,0.3087,0.1212
3324,2015,0.3826,0.3873,1.052,0.5925,0.3095,0.3711,0.575,0.9367,0.3764,0.1194
3324,2016,0.3778,0.3043,1.021,0.6217,0.2922,0.3946,0.5341,1.004,0.4095,0.09185
3324,2017,0.4729,0.5463,1.225,0.6434,0.2217,0.4238,0.6039,1.019,0.4187,0.1714
3324,2018,0.4969,0.5033,1.188,1.132,0.2511,0.4111,0.6043,0.9991,0.3656,0.1672
3324,2019,0.4105,0.3667,1.135,0.6771,0.2362,0.4054,0.6329,0.9637,0.4199,0.1365
3324,2020,0.4431,0.4904,1.108,0.8948,0.2707,0.3992,0.589,0.9818,0.4269,0.1387
3325,1987,0.2147,0.3293,0.5055,0.3482,0.1555,0.1862,0.244,0.4279,0.287,0.2382
3325,1988,0.2764,0.413,0.7055,0.7107,0.0454,0.2576,0.21,0.6301,0.1865,0.7479
3325,1989,0.3542,0.3118,0.7187,0.8874,0.0994,0.2269,0.259,0.5727,0.2915,0.1491
3325,1990,0.34,0.3557,0.7821,0.7419,0.2477,0.25,0.2045,0.527,0.5431,0.3258
3325,1991,0.3256,0.3158,0.8536,0.8985,0.1166,0.2532,0.2993,0.6987,0.3708,0.177
3325,1992,0.3422,0.3385,0.7889,0.7372,0.4297,0.2587,0.338,0.6506,0.5143,0.2742
3325,1993,0.3012,0.301,0.7813,0.348,0.3315,0.2532,0.2568,0.5882,0.571,0.3016
3325,1994,0.3012,0.3352,0.6426,0.5532,0.4429,0.2647,0.297,0.573,0.6,0.3189
3325,1995,0.2967,0.3564,0.6512,0.607,0.4568,0.2672,0.3716,0.6283,0.5763,0.2391
3325,1996,0.2514,0.2964,0.6472,0.2963,0.2879,0.2635,0.3278,0.6565,0.6625,0.2511
3325,1997,0.3039,0.4159,0.8557,0.3552,0.1168,0.2508,0.3155,0.6276,0.3579,0.2445
3325,1998,0.2912,0.3881,0.8338,0.2201,0.1673,0.232,0.2648,0.5377,0.3756,0.3155
3325,1999,0.2937,0.2926,0.5961,0.7285,0.1581,0.2342,0.3061,0.5457,0.2596,0.1525
3325,2000,0.3118,0.3538,0.6849,0.8576,0.2759,0.2259,0.2387,0.5978,0.2544,0.1888
3325,2001,0.3942,0.528,0.937,0.7164,0.1047,0.2703,0.2806,0.6388,0.492,0.2557
3325,2002,0.3674,0.3172,0.7201,0.8404,0.1611,0.2676,0.3083,0.5674,0.5371,0.1953
3325,2003,0.3092,0.4107,0.7633,0.3369,0.3113,0.3102,0.3617,0.7671,0.5772,0.2045
3325,2004,0.3036,0.2092,0.733,0.5528,0.4222,0.3069,0.3597,0.7449,0.3921,0.3868
3325,2005,0.3156,0.3086,0.7784,0.5054,0.2081,0.3177,0.396,0.7085,0.3384,0.526
3325,2006,0.4207,0.3705,0.6902,1.284,0.3518,0.3154,0.4104,0.6937,0.4626,0.2684
3325,2007,0.386,0.6447,1.006,0.3692,0.3755,0.2621,0.1133,0.6019,0.6493,0.2738
3325,2008,0.4571,0.5998,1.068,0.5891,0.3132,0.3712,0.4905,0.8989,0.6105,0.207
3325,2009,0.4972,0.6781,1.132,0.5431,0.7877,0.387,0.537,0.9652,0.374,0.3982
3325,2010,0.4025,0.4799,0.9917,0.4224,0.2947,0.3258,0.4334,0.7359,0.5705,0.4186
3325,2011,0.3711,0.3827,0.8842,0.4782,0.3314,0.3244,0.363,0.8735,0.3931,0.2859
3325,2012,0.3399,0.4124,0.8798,0.3864,0.3215,0.2912,0.3408,0.7481,0.4228,0.3437
3325,2013,0.377,0.4037,1.068,0.3412,0.2729,0.2993,0.394,0.7176,0.4034,0.2877
3325,2014,0.3299,0.3356,0.8699,0.4471,0.1648,0.2962,0.383,0.7844,0.3886,0.191
3325,2015,0.4208,0.7174,1.104,0.2823,0.1164,0.324,0.356,0.758,0.567,0.2188
3325,2016,0.2821,0.2835,0.7347,0.5533,0.2943,0.3025,0.3988,0.7262,0.455,0.2503
3325,2017,0.2571,0.4071,0.5958,0.4861,0.2398,0.3159,0.4147,0.7423,0.545,0.1666
3325,2018,0.2379,0.3045,0.5467,0.613,0.2113,0.3189,0.4908,0.8382,0.4554,0.07734
3325,2019,0.297,0.2656,0.846,0.403,0.184,0.3338,0.4163,0.7931,0.5587,0.1363
3325,2020,0.3029,0.3756,0.8285,0.2352,0.2612,0.3045,0.3655,0.7728,0.4172,0.1396
3326,1987,0.2465,0.3269,0.6552,0.2273,0.1381,0.237,0.297,0.6439,0.2142,0.1381
3326,1988,0.3194,0.3126,0.802,0.4691,0.3777,0.3071,0.3482,0.778,0.2674,0.4706
3326,1989,0.3411,0.3375,0.741,0.9695,0.3169,0.2809,0.2867,0.7438,0.3187,0.175
3326,1990,0.3122,0.3512,0.7942,0.3126,0.4394,0.2957,0.3122,0.7884,0.3169,0.2719
3326,1991,0.3485,0.3501,0.8449,0.5712,0.3639,0.3237,0.4057,0.7677,0.4378,0.2567
3326,1992,0.2613,0.2589,0.594,0.521,0.335,0.2581,0.3034,0.6049,0.2938,0.3592
3326,1993,0.2393,0.2409,0.5178,0.5435,0.2748,0.247,0.2851,0.6027,0.3731,0.315
3326,1994,0.2753,0.2717,0.6508,0.5239,0.2196,0.2492,0.2933,0.6389,0.3834,0.1783
3326,1995,0.3051,0.3778,0.6653,0.5772,0.4008,0.2809,0.3179,0.6548,0.3709,0.4258
3326,1996,0.2895,0.3372,0.6947,0.4041,0.499,0.3124,0.3534,0.7388,0.4127,0.3742
3326,1997,0.337,0.3537,0.8327,0.529,0.2,0.2443,0.2445,0.5775,0.3811,0.397
3326,1998,0.3715,0.2847,0.9052,0.8376,0.3689,0.2503,0.2015,0.584,0.5359,0.2625
3326,1999,0.3368,0.3373,0.8192,0.6796,0.3306,0.3163,0.2981,0.7185,0.6258,0.2358
3326,2000,0.3119,0.324,0.7991,0.5415,0.3228,0.3316,0.2878,0.7186,0.4084,0.4663
3326,2001,0.3271,0.3263,0.8013,0.4855,0.393,0.3185,0.3152,0.7411,0.5156,0.2568
3326,2002,0.3799,0.3584,0.8054,0.827,0.216,0.2946,0.3081,0.683,0.7831,0.2522
3326,2003,0.2999,0.2925,0.7281,0.5145,0.2969,0.2996,0.3071,0.7773,0.4101,0.2878
3326,2004,0.448,0.3556,1.359,0.3345,0.1148,0.3051,0.3141,0.7488,0.5584,0.2363
3326,2005,0.4914,0.3722,1.05,0.9444,0.1848,0.2704,0.2962,0.6206,0.441,0.2998
3326,2006,0.409,0.3884,0.7494,1.058,0.6079,0.2793,0.2828,0.6592,0.5975,0.2695
3326,2007,0.4779,0.4138,1.081,1.171,0.313,0.302,0.3433,0.6826,0.5583,0.3691
3326,2008,0.4097,0.4007,0.749,1.016,0.5942,0.3017,0.3945,0.6867,0.5675,0.3874
3326,2009,0.4381,0.3487,0.7303,1.789,0.3377,0.2846,0.2882,0.6299,0.6079,0.2786
3326,2010,0.7773,0.4416,1.05,2.402,0.2259,0.2989,0.3316,0.7015,0.4899,0.1415
3326,2011,0.7961,0.3526,1.023,2.474,0.1507,0.2788,0.2913,0.6234,0.527,0.3147
3326,2012,0.3128,0.2639,0.6889,0.7144,0.2041,0.2329,0.2397,0.5281,0.4285,0.1824
3326,2013,0.4643,0.4488,0.914,1.59,0.2014,0.2755,0.3384,0.6739,0.4411,0.1766
3326,2014,0.4865,0.2759,0.8644,1.355,0.2917,0.2443,0.2279,0.5349,0.6322,0.2173
3326,2015,0.4671,0.3306,0.6583,1.636,0.1816,0.2441,0.2636,0.5556,0.4936,0.1603
3326,2016,0.5788,0.4031,1.096,1.503,0.1887,0.2469,0.2544,0.5216,0.4873,0.1956
3326,2017,0.5655,0.4162,1.447,0.8618,0.259,0.2884,0.2801,0.6693,0.4724,0.2843
3326,2018,0.5296,0.4148,1.107,1.213,0.3131,0.289,0.2459,0.6071,0.6056,0.3504
3326,2019,0.6082,0.4262,1.406,1.748,0.2702,0.3206,0.2545,0.6062,1.073,0.3849
3326,2020,0.5469,0.3967,1.028,1.254,0.3011,0.2991,0.3202,0.6612,0.8689,0.223
3327,1987,0.3285,0.4447,0.846,0.4636,0.2843,0.2977,0.3963,0.7538,0.467,0.2693
3327,1988,0.3174,0.4154,0.8357,0.3642,0.24,0.2869,0.3972,0.7113,0.4498,0.2385
3327,1989,0.3226,0.3806,0.81,0.5035,0.3575,0.3,0.3764,0.7563,0.4141,0.2527
3327,1990,0.3074,0.3527,0.7643,0.4437,0.2773,0.2932,0.3861,0.7317,0.4607,0.219
3327,1991,0.3099,0.3791,0.7984,0.434,0.301,0.3049,0.405,0.7809,0.4433,0.2431
3327,1992,0.3379,0.4043,0.8805,0.5367,0.2729,0.3089,0.4276,0.7683,0.4516,0.2654
3327,1993,0.3334,0.4039,0.8314,0.4839,0.3286,0.3049,0.4108,0.7754,0.3925,0.2483
3327,1994,0.3404,0.4322,0.8341,0.6681,0.3239,0.3127,0.42,0.7735,0.5033,0.2707
3327,1995,0.3032,0.3392,0.7316,0.489,0.3785,0.3277,0.4288,0.8332,0.481,0.2433
3327,1996,0.3641,0.3857,0.885,0.5782,0.4309,0.3544,0.4417,0.8829,0.5088,0.323
3327,1997,0.3344,0.3607,0.8539,0.4888,0.3426,0.321,0.3956,0.7981,0.5421,0.2423
3327,1998,0.3535,0.4291,0.8595,0.613,0.4073,0.3262,0.423,0.8273,0.504,0.2634
3327,1999,0.3275,0.3964,0.8125,0.4699,0.3476,0.3304,0.4405,0.8313,0.4892,0.2714
3327,2000,0.3603,0.4211,0.9099,0.3977,0.4424,0.3267,0.4193,0.8199,0.463,0.3368
3327,2001,0.3531,0.407,0.8713,0.5391,0.3612,0.3212,0.4105,0.7963,0.4365,0.2903
3327,2002,0.3564,0.4086,0.8985,0.5438,0.3069,0.3134,0.3829,0.7747,0.4738,0.3158
3327,2003,0.3313,0.3787,0.8015,0.6737,0.3723,0.3117,0.3608,0.7722,0.5042,0.295
3327,2004,0.3369,0.3152,0.8172,0.7322,0.3236,0.3699,0.3943,0.9014,0.5986,0.3002
3327,2005,0.3391,0.3496,0.7851,0.7086,0.3218,0.3012,0.3375,0.7603,0.5211,0.2399
3327,2006,0.3606,0.3733,0.8189,0.845,0.3955,0.3219,0.3453,0.7445,0.6578,0.3287
3327,2007,0.3698,0.3939,0.8789,0.5864,0.3865,0.3242,0.3537,0.8129,0.5763,0.2484
3327,2008,0.3586,0.3752,0.8755,0.7246,0.3519,0.3467,0.388,0.8915,0.5567,0.2234
3327,2009,0.3781,0.3818,0.8852,0.6473,0.389,0.3496,0.3996,0.8178,0.6299,0.3764
3327,2010,0.3917,0.3663,0.9127,0.8434,0.3675,0.328,0.353,0.7605,0.603,0.4111
3327,2011,0.4001,0.3909,0.9642,0.7875,0.296,0.3294,0.3498,0.7875,0.5932,0.3438
3327,2012,0.3952,0.3759,0.9045,0.7576,0.3795,0.3231,0.351,0.7858,0.5496,0.317
3327,2013,0.4347,0.3691,0.9481,0.9757,0.4986,0.3423,0.353,0.8487,0.6292,0.311
3327,2014,0.4417,0.4302,1.058,0.9367,0.3069,0.3374,0.3542,0.8284,0.6878,0.2766
3327,2015,0.4147,0.4133,1.01,0.9,0.3189,0.3374,0.378,0.8277,0.6315,0.2328
3327,2016,0.4307,0.4327,1.039,0.7929,0.3703,0.3475,0.3878,0.839,0.6953,0.279
3327,2017,0.3923,0.4066,0.8819,0.9029,0.4131,0.345,0.3987,0.8437,0.5879,0.3039
3327,2018,0.409,0.4291,0.9391,0.8337,0.4165,0.3594,0.4147,0.8785,0.6558,0.2926
3327,2019,0.3924,0.3463,0.8748,0.8507,0.3901,0.3562,0.4071,0.8579,0.6902,0.2683
3327,2020,0.4036,0.4567,0.9848,0.7485,0.3191,0.3589,0.461,0.8927,0.6224,0.2497
3328,1987,0.4015,0.4996,1.072,0.4434,0.3305,0.4169,0.6568,1.082,0.5473,0.2398
3328,1988,0.3984,0.5071,1.093,0.3848,0.2818,0.3912,0.5868,1.07,0.3308,0.1838
3328,1989,0.4501,0.5207,1.125,0.669,0.4634,0.4124,0.6177,1.069,0.4554,0.299
3328,1990,0.4069,0.4927,1.084,0.4989,0.3166,0.4084,0.6282,1.055,0.4045,0.3095
3328,1991,0.4439,0.6035,1.131,0.6014,0.3276,0.4347,0.6698,1.046,0.5138,0.3322
3328,1992,0.5034,0.6296,1.354,0.6605,0.2905,0.4233,0.6351,1.07,0.6307,0.1961
3328,1993,0.5073,0.7043,1.326,0.4832,0.307,0.4181,0.6163,1.012,0.5217,0.2353
3328,1994,0.5122,0.8199,1.231,0.6801,0.08207,0.3978,0.5491,0.9562,0.7275,0.112
3328,1995,0.4843,0.7139,1.229,0.5991,0.3224,0.4089,0.5487,1.003,0.5258,0.3651
3328,1996,0.4891,0.672,1.301,0.6382,0.2939,0.4241,0.5774,1.096,0.5319,0.253
3328,1997,0.3933,0.4739,1.013,0.4541,0.4271,0.3578,0.4515,0.9082,0.5983,0.3397
3328,1998,0.4522,0.608,1.123,0.6766,0.3259,0.3964,0.485,0.9712,0.7549,0.2954
3328,1999,0.4452,0.5593,1.117,0.6714,0.3885,0.4114,0.5468,1.027,0.8383,0.2136
3328,2000,0.444,0.6099,1.087,0.5306,0.4797,0.3867,0.4599,0.9544,0.7346,0.2463
3328,2001,0.429,0.5937,1.094,0.5858,0.3644,0.3844,0.4755,0.9255,0.7128,0.2549
3328,2002,0.4742,0.6187,1.215,0.5506,0.3821,0.4001,0.4484,0.9587,0.751,0.262
3328,2003,0.4917,0.6451,1.273,0.664,0.2389,0.3909,0.4432,0.9108,0.6976,0.1584
3328,2004,0.3966,0.4801,1.016,0.845,0.2275,0.3878,0.4608,0.8978,0.7897,0.3119
3328,2005,0.4402,0.4628,0.9885,1.105,0.266,0.3944,0.4324,0.9227,0.7402,0.2115
3328,2006,0.4433,0.4443,1.058,0.9758,0.3197,0.409,0.4885,1.043,0.9029,0.2102
3328,2007,0.4868,0.5259,1.198,0.8826,0.3222,0.4397,0.595,1.14,0.7234,0.1696
3328,2008,0.4719,0.5148,1.143,0.8697,0.3847,0.4621,0.6069,1.143,0.7744,0.2739
3328,2009,0.4853,0.6105,1.165,0.8062,0.3953,0.4456,0.5495,1.123,0.7944,0.2761
3328,2010,0.505,0.5495,1.221,1.116,0.241,0.4308,0.5157,1.084,0.7899,0.1888
3328,2011,0.5446,0.5976,1.266,1.102,0.3087,0.4164,0.4733,1.038,0.6107,0.2559
3328,2012,0.5106,0.5757,1.248,1.061,0.3442,0.4369,0.5051,1.079,0.7774,0.2087
3328,2013,0.5553,0.6246,1.376,1.016,0.3507,0.458,0.5388,1.173,0.6188,0.2798
3328,2014,0.597,0.7223,1.452,1.161,0.2805,0.4681,0.6123,1.128,0.7579,0.1991
3328,2015,0.6189,0.6512,1.534,1.337,0.5118,0.4463,0.5438,1.076,0.7285,0.2809
3328,2016,0.5982,0.6849,1.495,0.9879,0.3023,0.4451,0.5013,1.121,0.6623,0.1847
3328,2017,0.5141,0.5892,1.217,0.8697,0.3969,0.4196,0.4874,0.9911,0.825,0.3621
3328,2018,0.4948,0.5734,1.304,0.7582,0.3863,0.4466,0.5134,1.065,0.857,0.3903
3328,2019,0.4142,0.46,0.9847,0.7281,0.3551,0.4009,0.4262,1.018,0.5794,0.2065
3328,2020,0.4589,0.6236,1.201,0.5689,0.2695,0.3966,0.4977,0.9438,0.7086,0.2606
3329,1987,0.4017,0.4895,0.9716,0.6037,0.4395,0.3651,0.4396,0.9522,0.4653,0.3392
3329,1988,0.3839,0.4974,0.9641,0.412,0.3874,0.3836,0.4304,0.9734,0.5026,0.34
3329,1989,0.3811,0.4458,0.8554,0.6702,0.3549,0.4045,0.4747,1.022,0.6217,0.2843
3329,1990,0.3548,0.3711,0.8037,0.7447,0.4228,0.3787,0.4564,0.9892,0.4908,0.2511
3329,1991,0.392,0.3996,0.9669,0.6155,0.4427,0.4006,0.5324,1.019,0.4904,0.2702
3329,1992,0.4236,0.5345,1.025,0.6004,0.4004,0.3706,0.4656,0.9486,0.482,0.4066
3329,1993,0.4011,0.4331,0.9859,0.5792,0.3576,0.3544,0.4609,0.923,0.5355,0.2132
3329,1994,0.3958,0.3956,1.029,0.4827,0.3494,0.351,0.4045,0.8561,0.5891,0.333
3329,1995,0.4143,0.4371,1.001,0.7207,0.3689,0.365,0.4402,0.9039,0.6245,0.2683
3329,1996,0.4271,0.4734,1.047,0.5985,0.4637,0.378,0.4579,0.9547,0.5871,0.2591
3329,1997,0.4231,0.5017,1.065,0.5337,0.3122,0.3421,0.4106,0.8453,0.5531,0.2907
3329,1998,0.4624,0.4806,1.16,0.5583,0.4211,0.3589,0.3951,0.9027,0.6081,0.327
3329,1999,0.479,0.6964,1.247,0.4596,0.26,0.351,0.3814,0.8829,0.6921,0.2655
3329,2000,0.4894,0.6796,1.287,0.3942,0.3851,0.3469,0.3844,0.8617,0.5975,0.2816
3329,2001,0.528,0.8287,1.401,0.3567,0.3947,0.3611,0.4188,0.8923,0.5757,0.3089
3329,2002,0.473,0.6366,1.24,0.5321,0.3958,0.3506,0.4282,0.8415,0.5752,0.3358
3329,2003,0.4562,0.5375,1.193,0.5386,0.3137,0.358,0.4354,0.8331,0.5792,0.3417
3329,2004,0.4258,0.4551,1.097,0.7088,0.4588,0.3666,0.4192,0.8562,0.8086,0.3021
3329,2005,0.4369,0.3926,1.078,0.9698,0.3229,0.3642,0.4178,0.8275,0.6458,0.2377
3329,2006,0.5166,0.6232,1.213,1.121,0.2975,0.3718,0.4128,0.8205,0.8241,0.3099
3329,2007,0.552,0.6343,1.417,0.8492,0.281,0.3618,0.4059,0.8363,0.8264,0.2257
3329,2008,0.4987,0.5931,1.194,0.7635,0.462,0.3512,0.3774,0.7959,0.6027,0.298
3329,2009,0.5501,0.6715,1.264,0.9979,0.4347,0.402,0.4361,0.8971,0.843,0.4022
3329,2010,0.5726,0.53,1.113,1.861,0.2257,0.354,0.3824,0.8101,0.7926,0.2419
3329,2011,0.5192,0.5336,1.131,1.174,0.3175,0.3631,0.4361,0.8285,0.7181,0.266
3329,2012,0.4126,0.4441,0.9971,0.7896,0.3778,0.3563,0.4985,0.8391,0.7318,0.2679
3329,2013,0.4885,0.5289,1.161,1.1,0.2428,0.3637,0.4938,0.899,0.5548,0.2722
3329,2014,0.5035,0.4291,1.075,1.216,0.2423,0.3538,0.4657,0.8862,0.6642,0.2296
3329,2015,0.575,0.4537,1.386,1.243,0.2601,0.3659,0.4668,0.8729,0.6987,0.2349
3329,2016,0.6032,0.5299,1.347,1.417,0.2095,0.3992,0.4966,0.9321,0.7829,0.2671
3329,2017,0.5082,0.4379,1.116,0.9301,0.407,0.34,0.4354,0.7927,0.5785,0.3039
3329,2018,0.514,0.4816,1.126,1.341,0.4082,0.3807,0.4644,0.8776,0.7667,0.2569
3329,2019,0.5399,0.3971,0.9704,1.728,0.5687,0.3988,0.5317,0.8947,0.821,0.2801
3329,2020,0.5542,0.4837,1.42,1.156,0.2808,0.4265,0.5098,0.9989,0.8525,0.2919
3331,1987,0.3426,0.3092,0.8693,0.3835,0.7624,0.3698,0.505,1.02,0.3029,0.2535
3331,1988,0.333,0.408,0.8534,0.3198,0.4164,0.3734,0.4232,1.103,0.2602,0.2021
3331,1989,0.3387,0.3891,0.8865,0.3632,0.3606,0.3665,0.4355,1.023,0.3016,0.2414
3331,1990,0.3512,0.4157,0.9706,0.3116,0.3893,0.3298,0.3999,0.9257,0.3118,0.2106
3331,1991,0.3512,0.4369,0.9066,0.3444,0.3395,0.3465,0.4109,0.959,0.3462,0.166
3331,1992,0.3269,0.433,0.8521,0.3567,0.2952,0.3443,0.4185,0.9512,0.3612,0.2722
3331,1993,0.3425,0.3558,0.8821,0.6177,0.322,0.3746,0.4205,1.009,0.4165,0.2486
3331,1994,0.3218,0.4106,0.8815,0.288,0.2932,0.3449,0.4101,0.9381,0.4227,0.1581
3331,1995,0.3823,0.4684,1.04,0.366,0.4098,0.3634,0.4964,0.9745,0.3601,0.1543
3331,1996,0.4089,0.5046,1.08,0.4408,0.4156,0.3703,0.4852,1.011,0.4597,0.194
3331,1997,0.3927,0.4587,0.9737,0.8108,0.4747,0.3559,0.4849,0.8783,0.5246,0.1914
3331,1998,0.4163,0.506,1.129,0.3115,0.3256,0.3534,0.4819,0.9362,0.3762,0.1328
3331,1999,0.3589,0.4872,0.9148,0.4348,0.282,0.3224,0.4051,0.8488,0.4398,0.2041
3331,2000,0.3624,0.4816,1.009,0.2622,0.2444,0.3416,0.4593,0.9389,0.4169,0.139
3331,2001,0.3735,0.5041,0.9113,0.4508,0.34,0.3245,0.4466,0.857,0.4487,0.1519
3331,2002,0.4151,0.5818,0.9869,0.7086,0.3193,0.3462,0.4072,0.8961,0.5145,0.1831
3331,2003,0.403,0.5569,0.9463,0.69,0.3297,0.338,0.4002,0.8975,0.4199,0.1916
3331,2004,0.3864,0.657,0.9771,0.5009,0.1676,0.343,0.4962,0.8583,0.3809,0.1977
3331,2005,0.4602,0.5759,1.176,0.4727,0.315,0.3524,0.4248,0.9072,0.6406,0.04754
3331,2006,0.52,0.6287,1.27,0.6493,0.2846,0.341,0.4818,0.9054,0.504,0.07304
